# Time	forces(pressure, viscous) moment(pressure, viscous)
1.77809	(((-7.47955e-06 -7.18614e-09 -7.24629e-11) (-2.23023e-06 1.88954e-10 3.14812e-10)) ((1.9314e-10 3.06177e-12 -1.99616e-10) (-6.60658e-11 -4.07705e-12 8.23903e-09)))
1.79809	(((-7.51075e-06 4.20135e-09 -4.89614e-10) (-2.29037e-06 4.47934e-08 -1.1478e-09)) ((3.08531e-10 -2.4911e-11 -1.88498e-10) (-7.57247e-11 2.02656e-11 6.92449e-09)))
1.81809	(((-7.5234e-06 8.07068e-09 -4.09858e-10) (-2.21503e-06 5.96373e-09 8.074e-11)) ((5.45454e-11 -5.10654e-11 -2.21954e-10) (-3.99011e-11 -7.57572e-11 3.99174e-09)))
1.83809	(((-7.53662e-06 8.20588e-09 -2.35515e-10) (-2.36672e-06 -3.71069e-08 -6.43695e-11)) ((3.87975e-11 -1.46894e-11 -4.15265e-12) (-3.69915e-11 7.99831e-11 -2.36448e-09)))
1.85809	(((-8.00404e-06 -3.32633e-09 -1.68694e-10) (-2.39338e-06 -1.74618e-08 1.12021e-09)) ((7.22168e-11 -8.07221e-11 -4.15594e-10) (6.08556e-11 -8.87876e-11 4.4981e-09)))
1.87809	(((-7.89837e-06 1.17019e-08 -1.82005e-09) (-2.50081e-06 -2.13582e-08 1.36434e-09)) ((-1.1339e-10 -6.43973e-11 1.37874e-10) (1.91181e-10 -4.83199e-11 -1.02396e-09)))
1.89809	(((-7.82024e-06 2.25338e-09 0) (-2.40009e-06 -1.5064e-09 3.99024e-11)) ((2.52593e-11 -6.23423e-12 -1.11237e-10) (-3.59014e-12 -4.23763e-11 -1.63558e-10)))
1.91809	(((-7.84894e-06 -5.20594e-09 0) (-2.37241e-06 2.70767e-07 4.23838e-09)) ((4.32602e-11 -7.79387e-11 -8.24495e-12) (2.92565e-10 -1.43986e-10 1.07277e-08)))
1.93809	(((-7.79906e-06 9.82075e-09 -1.27698e-09) (-2.47358e-06 -2.62501e-08 -7.96494e-10)) ((-7.08443e-11 -8.01962e-11 -1.37436e-11) (5.20456e-11 -1.28172e-10 -2.93491e-10)))
1.95809	(((-7.75956e-06 1.18448e-08 -1.36358e-09) (-2.39966e-06 -2.36283e-08 7.80838e-10)) ((7.20237e-11 -4.36012e-11 1.17676e-10) (1.96845e-10 -1.05607e-10 -5.48618e-10)))
1.97809	(((-7.26514e-06 1.51856e-08 -6.92007e-10) (-2.43511e-06 5.62534e-09 -3.92012e-10)) ((-9.8823e-11 -3.10071e-11 6.04499e-10) (-3.52663e-11 -1.00703e-10 1.89316e-09)))
1.99809	(((-7.31329e-06 9.68028e-09 -1.02907e-09) (-2.25475e-06 5.03962e-09 -1.67566e-10)) ((-2.75284e-11 -6.90311e-11 2.281e-10) (-2.02969e-11 -2.31673e-10 9.97461e-10)))
2.01809	(((-7.42282e-06 -1.73982e-08 -2.18887e-10) (-2.23251e-06 5.65294e-09 2.24807e-09)) ((2.34637e-10 -1.36241e-11 -6.57801e-12) (5.49176e-11 -4.71038e-11 6.83275e-09)))
2.03809	(((-6.80642e-06 2.125e-09 -1.8423e-10) (-2.43621e-06 -5.0616e-08 3.52287e-10)) ((-2.17081e-11 -5.19503e-11 -7.08834e-10) (-7.16194e-11 -5.4458e-11 -1.45762e-10)))
2.05809	(((-7.51678e-06 1.55528e-08 1.24613e-10) (-2.30786e-06 -1.09279e-08 -1.71318e-09)) ((9.04604e-11 -7.65207e-11 3.89081e-10) (1.69079e-10 -6.85814e-11 8.37072e-10)))
2.07809	(((-7.5665e-06 1.67908e-08 3.76237e-11) (-2.19274e-06 -2.5234e-08 -2.5904e-10)) ((1.55446e-10 -7.37364e-12 2.66379e-10) (-4.4678e-11 -3.63076e-11 -2.56207e-09)))
2.09809	(((-7.51513e-06 -9.06227e-12 -1.92268e-10) (-2.42034e-06 -1.2002e-08 -8.318e-10)) ((1.04154e-11 -7.11986e-11 -3.99834e-11) (3.35015e-11 -1.34086e-10 -2.33282e-09)))
2.11809	(((-8.03514e-06 5.61967e-09 1.10192e-09) (-2.45846e-06 -3.75669e-08 2.0103e-09)) ((2.42468e-10 -2.55343e-11 1.24264e-10) (2.04702e-10 3.88803e-11 9.10124e-10)))
2.13809	(((-7.90497e-06 -1.29039e-08 0) (-2.39257e-06 4.33717e-08 -5.7682e-12)) ((6.41272e-11 -5.45422e-11 -7.77748e-10) (-7.71899e-12 -2.61555e-11 3.50204e-09)))
2.15809	(((-7.84806e-06 1.29769e-08 -1.38746e-09) (-2.32723e-06 -9.64913e-09 1.31824e-09)) ((-1.1523e-10 -1.03273e-11 6.79992e-10) (1.29481e-10 -5.19252e-11 6.15054e-10)))
2.17809	(((-7.83544e-06 1.82378e-08 1.49861e-09) (-2.46045e-06 -2.17374e-07 1.45385e-09)) ((2.17891e-10 -6.52881e-12 9.40083e-10) (1.37763e-10 -5.58168e-11 -4.60442e-09)))
2.19809	(((-7.77835e-06 5.38711e-09 0) (-2.47202e-06 -3.61848e-08 1.14471e-09)) ((9.12678e-12 -7.60712e-11 9.91621e-11) (2.37665e-10 -1.27231e-10 -1.59601e-09)))
2.21809	(((-7.67409e-06 1.18585e-08 1.70207e-09) (-2.48275e-06 -6.85154e-08 1.8681e-10)) ((1.46988e-10 2.55527e-11 7.34743e-10) (2.20053e-11 4.81641e-11 -1.9734e-09)))
2.23809	(((-7.26553e-06 -2.73695e-09 0) (-2.2717e-06 -1.14892e-09 2.91615e-11)) ((-1.34184e-10 8.8378e-14 1.46686e-11) (-5.03559e-11 3.42257e-11 -9.02686e-10)))
2.25809	(((-7.37176e-06 3.25539e-08 1.9261e-09) (-2.24438e-06 -3.74818e-08 2.51898e-09)) ((1.35129e-10 3.64351e-11 8.50661e-10) (6.65882e-11 -8.6973e-11 -6.48755e-09)))
2.27809	(((-7.39638e-06 2.64846e-08 3.12356e-09) (-2.2818e-06 -3.33217e-08 3.19962e-10)) ((-9.68019e-11 4.03406e-11 7.96039e-10) (-5.91973e-11 7.57516e-11 -3.60639e-09)))
2.29809	(((-7.43412e-06 -1.38614e-08 -1.84532e-10) (-2.22007e-06 -2.1248e-08 -1.83239e-10)) ((5.70186e-11 -7.53256e-11 -6.66186e-10) (1.09222e-10 -5.56892e-11 2.88464e-09)))
2.31809	(((-7.45428e-06 2.19489e-08 0) (-2.23965e-06 -2.74733e-08 -2.52132e-10)) ((1.24189e-10 4.4205e-11 9.25789e-10) (-3.30481e-11 2.81101e-11 -5.61716e-10)))
2.33809	(((-7.50594e-06 -4.7049e-09 -2.98167e-10) (-2.29768e-06 -8.01674e-08 -1.12282e-10)) ((1.86822e-10 -2.32829e-11 -2.7282e-10) (-2.97258e-11 -6.43133e-11 4.56423e-10)))
2.35809	(((-7.92727e-06 -3.51688e-09 -4.68995e-11) (-2.51963e-06 4.06271e-09 -1.2785e-09)) ((-4.34076e-11 -1.41107e-12 -1.15548e-10) (2.27796e-10 2.90837e-11 -2.29576e-09)))
2.37809	(((-7.86259e-06 1.60029e-08 0) (-2.55916e-06 -2.30387e-07 1.14662e-09)) ((7.49382e-11 -6.20898e-11 4.85975e-10) (1.77534e-10 -3.0769e-11 -4.39961e-09)))
2.39809	(((-7.79041e-06 -5.2488e-09 -2.01303e-10) (-2.39347e-06 -1.03497e-10 1.78346e-10)) ((6.02492e-11 -2.8148e-11 -3.36492e-10) (-1.23809e-11 -2.54714e-11 -1.22512e-09)))
2.41809	(((-7.79874e-06 -1.73186e-08 0) (-2.35569e-06 4.62189e-07 3.40478e-09)) ((4.42377e-11 -7.58414e-11 -3.32703e-10) (2.41533e-10 -1.44669e-10 1.57691e-08)))
2.43809	(((-7.74914e-06 -9.70729e-10 -9.83415e-10) (-2.46226e-06 -3.23124e-08 1.13746e-10)) ((-5.60764e-11 -7.9941e-11 -2.15402e-10) (1.40552e-10 -1.03711e-10 -1.20463e-09)))
2.45809	(((-7.71191e-06 1.85888e-09 -1.33397e-09) (-2.40089e-06 -2.27008e-08 1.12401e-09)) ((7.05374e-11 -4.45604e-11 -2.62743e-11) (2.05826e-10 -1.30913e-10 -6.26149e-10)))
2.47809	(((-7.23999e-06 6.31475e-10 -1.04909e-09) (-2.44443e-06 1.72862e-09 -1.48676e-10)) ((4.72306e-11 -9.14578e-12 1.87336e-11) (-8.14692e-12 -1.42262e-10 1.16364e-09)))
2.49809	(((-7.25778e-06 3.05301e-08 -3.44628e-11) (-2.26614e-06 -3.93605e-09 -1.3273e-10)) ((1.74647e-11 1.60094e-11 1.17839e-09) (-3.53845e-11 -5.539e-11 3.87716e-09)))
2.51809	(((-7.37056e-06 -2.66602e-08 -2.54737e-10) (-2.20948e-06 -1.96121e-08 1.97908e-09)) ((2.2897e-10 -1.45493e-11 -3.64292e-10) (4.99748e-11 -4.94034e-11 5.57481e-09)))
2.53809	(((-6.7963e-06 3.64939e-08 -9.46458e-10) (-2.39533e-06 -9.17966e-08 -2.53931e-10)) ((2.1452e-10 4.20842e-12 1.30507e-09) (-1.71279e-10 -5.60241e-11 -4.34881e-09)))
2.55809	(((-7.48907e-06 -1.30873e-08 -5.15162e-10) (-2.18761e-06 -1.47185e-08 -2.68097e-11)) ((1.59516e-10 -5.70901e-11 -6.4293e-10) (-4.00614e-11 -1.42722e-11 2.61394e-09)))
2.57809	(((-7.50953e-06 5.0252e-09 0) (-2.16277e-06 -3.82971e-08 -8.08025e-10)) ((1.08839e-10 -4.31661e-11 -3.90538e-10) (4.39516e-11 -4.06008e-11 4.37971e-09)))
2.59809	(((-7.50148e-06 5.98738e-09 4.97868e-10) (-2.31299e-06 -2.78462e-08 1.3805e-09)) ((2.17674e-10 -2.05844e-11 3.44772e-10) (3.95645e-11 -6.7749e-11 2.20534e-09)))
2.61809	(((-7.93799e-06 1.24581e-08 0) (-2.48195e-06 -4.50293e-08 1.47449e-09)) ((9.64462e-11 5.05889e-11 1.01372e-09) (1.85929e-10 6.23646e-12 -8.39176e-10)))
2.63809	(((-7.87489e-06 -3.08497e-09 2.22141e-11) (-2.47423e-06 -4.94578e-09 1.43104e-09)) ((-4.77442e-11 -1.84796e-11 4.42224e-11) (2.47934e-10 1.84687e-11 -1.66571e-10)))
2.65809	(((-7.80054e-06 4.10072e-09 -1.32882e-09) (-2.32477e-06 -7.4315e-09 1.01473e-09)) ((-1.09631e-10 -3.62468e-12 5.10557e-10) (1.05839e-10 -5.36257e-11 -2.57207e-10)))
2.67809	(((-7.77635e-06 1.40408e-09 -1.15746e-09) (-2.47789e-06 -3.69758e-08 6.13778e-10)) ((6.65222e-11 -4.44581e-11 -3.68798e-12) (2.35621e-10 -1.07101e-10 -1.97543e-09)))
2.69809	(((-7.71652e-06 1.00245e-10 -2.48545e-10) (-2.45775e-06 -8.41328e-09 1.75523e-09)) ((2.24142e-11 -3.85875e-11 1.00981e-10) (1.08813e-10 -1.52625e-10 -2.36946e-10)))
2.71809	(((-7.62103e-06 -1.46887e-08 -7.71979e-10) (-2.41676e-06 8.55402e-08 3.11219e-10)) ((2.04981e-10 2.27568e-11 -5.42995e-10) (2.2299e-10 1.99945e-11 8.4157e-09)))
2.73809	(((-7.2923e-06 -1.49818e-08 1.16728e-10) (-2.16564e-06 3.29254e-08 7.7988e-10)) ((2.58658e-10 -2.81774e-12 -3.12447e-10) (-5.61352e-11 -2.942e-11 7.33106e-09)))
2.75809	(((-7.29778e-06 1.40929e-08 4.05613e-11) (-2.19507e-06 1.38971e-08 6.48075e-10)) ((-1.50554e-10 4.12649e-11 5.26229e-10) (8.07573e-11 -4.0901e-11 -2.89647e-09)))
2.77809	(((-7.35163e-06 1.01963e-09 2.27598e-10) (-2.3496e-06 -2.65106e-08 1.13809e-09)) ((1.69033e-10 2.41504e-11 2.12473e-10) (6.19362e-11 -4.26745e-11 -8.72189e-10)))
2.79809	(((-7.3372e-06 3.87098e-09 -1.8672e-10) (-2.29165e-06 4.68365e-09 1.29657e-10)) ((-6.10757e-12 -2.92192e-11 4.1664e-10) (-1.85926e-11 -8.52969e-11 4.95548e-10)))
2.81809	(((-7.43554e-06 -1.06297e-08 -4.48485e-10) (-2.11285e-06 -1.55924e-08 -7.94277e-09)) ((9.51595e-11 2.47798e-12 -3.69606e-10) (-4.28408e-10 3.13838e-10 -1.87664e-09)))
2.83809	(((-7.48726e-06 -1.31299e-09 2.52285e-09) (-2.27661e-06 3.84398e-09 2.33937e-09)) ((4.63091e-10 -7.42842e-11 -2.33708e-10) (-4.16764e-11 -4.69455e-11 2.98614e-09)))
2.85809	(((-7.9075e-06 -9.42738e-09 -3.5934e-10) (-2.4105e-06 1.81537e-08 5.81096e-10)) ((7.09258e-11 -6.65432e-11 -6.27588e-10) (7.96545e-11 -6.00239e-11 3.48662e-09)))
2.87809	(((-7.84134e-06 2.18964e-08 1.19647e-09) (-2.51744e-06 -1.89298e-07 -4.60454e-10)) ((1.62772e-10 -3.20687e-11 9.62054e-10) (4.91141e-11 -2.3162e-11 -5.59102e-09)))
2.89809	(((-7.77233e-06 1.71809e-08 -2.12059e-10) (-2.43868e-06 -1.87852e-07 2.73073e-10)) ((7.6666e-11 -3.59681e-11 6.48778e-10) (-2.0085e-11 -1.00846e-10 -3.535e-09)))
2.91809	(((-7.71191e-06 7.5103e-09 -1.26565e-09) (-2.39065e-06 -8.48488e-09 1.08596e-09)) ((-1.05486e-10 -1.55481e-12 6.17724e-10) (1.15895e-10 -5.1259e-11 -4.78834e-10)))
2.93809	(((-7.70315e-06 3.16328e-09 -9.66139e-10) (-2.48031e-06 -3.05892e-08 5.41743e-12)) ((-5.58736e-11 -7.42136e-11 -7.06025e-11) (1.89026e-10 -9.89898e-11 -2.53925e-09)))
2.95809	(((-7.64246e-06 1.39695e-09 -1.43833e-11) (-2.39497e-06 -3.49318e-09 9.98026e-10)) ((6.29068e-13 -1.05924e-11 3.7894e-10) (3.73109e-11 -1.33354e-10 5.59371e-10)))
2.97809	(((-7.20546e-06 7.18765e-09 -1.25366e-09) (-2.50398e-06 -4.04136e-08 1.28617e-10)) ((1.28447e-10 1.37524e-11 2.81784e-10) (-5.89608e-13 -5.84477e-11 3.50196e-10)))
2.99809	(((-7.26577e-06 2.60232e-08 3.70315e-09) (-2.13999e-06 8.30323e-09 2.23018e-09)) ((3.54264e-11 -1.35028e-12 1.05444e-09) (6.45359e-11 -7.65256e-11 -5.37274e-09)))
3.01809	(((-7.32071e-06 -6.61071e-09 4.37826e-10) (-2.35972e-06 5.35305e-09 2.05446e-09)) ((1.9172e-10 4.69796e-11 -2.88087e-11) (7.03502e-11 -6.40664e-11 -1.91848e-09)))
3.03809	(((-6.72132e-06 -5.25338e-09 -2.43458e-10) (-2.51947e-06 -8.66196e-08 3.56838e-10)) ((-1.20812e-11 -4.2188e-11 -9.39235e-10) (-6.92835e-11 -4.487e-11 -7.23013e-09)))
3.05809	(((-7.43282e-06 -1.13854e-08 -5.17709e-10) (-2.21844e-06 -6.64177e-08 1.74094e-10)) ((1.56394e-11 -7.6399e-11 -7.58018e-10) (-2.35267e-11 -5.22817e-11 -2.11424e-10)))
3.07809	(((-7.49512e-06 5.50772e-10 -4.72107e-10) (-2.11641e-06 -6.6337e-08 1.46186e-09)) ((2.32344e-10 1.27824e-11 -3.45583e-10) (-1.28643e-10 1.24299e-11 1.27667e-09)))
3.09809	(((-7.45181e-06 7.48296e-09 -1.91795e-11) (-2.4451e-06 4.27175e-08 -7.86973e-10)) ((1.42572e-10 3.91864e-11 4.7312e-11) (-7.6302e-12 6.84514e-11 4.85867e-09)))
3.11809	(((-7.91256e-06 6.83365e-09 -9.3202e-10) (-2.44602e-06 7.85821e-09 1.2844e-09)) ((1.47398e-10 -3.34616e-11 2.80797e-10) (1.61512e-10 -1.34633e-11 5.6673e-09)))
3.13809	(((-7.86455e-06 -6.00501e-09 -2.02279e-10) (-2.45349e-06 -1.73461e-08 1.95226e-09)) ((7.77483e-11 -6.60186e-11 -4.77465e-10) (7.65174e-11 -1.43296e-10 1.80811e-09)))
3.15809	(((-7.80101e-06 7.17239e-09 -1.30591e-09) (-2.34114e-06 -2.95647e-08 -2.2463e-10)) ((-8.07153e-11 -5.60975e-11 4.82616e-11) (1.91525e-10 -6.76374e-11 -1.71154e-09)))
3.17809	(((-7.71851e-06 -1.0832e-08 -1.18122e-09) (-2.35286e-06 7.98201e-08 -3.02914e-11)) ((1.20613e-10 -1.60791e-11 -8.48568e-10) (-9.2905e-12 -2.10288e-11 5.9174e-09)))
3.19809	(((-7.68577e-06 6.10116e-09 -1.86698e-10) (-2.48166e-06 -3.69949e-08 4.36563e-09)) ((1.862e-11 -4.77613e-11 3.70224e-10) (2.48188e-10 -2.44191e-10 1.3938e-09)))
3.21809	(((-7.55144e-06 -1.10032e-08 -1.3115e-09) (-2.38261e-06 5.18925e-08 -2.67933e-10)) ((1.32379e-10 -1.31868e-11 -1.04721e-09) (1.95008e-13 1.48818e-12 5.1058e-09)))
3.23809	(((-7.20212e-06 -1.29607e-08 -1.08868e-09) (-2.21914e-06 1.23672e-08 2.039e-12)) ((3.04252e-11 -2.84131e-11 -6.37909e-10) (-5.15052e-11 -7.14376e-11 3.76758e-09)))
3.25809	(((-7.27238e-06 1.30378e-08 1.10514e-09) (-2.23795e-06 -1.86477e-09 8.37135e-10)) ((-1.16997e-10 -5.30157e-11 4.58455e-10) (8.48732e-13 -1.03638e-10 -3.81594e-09)))
3.27809	(((-7.28182e-06 -8.56389e-09 -8.29745e-10) (-2.22543e-06 1.77457e-08 1.0171e-10)) ((1.03987e-10 -2.55533e-11 -7.64261e-10) (-1.86174e-11 -3.87325e-11 3.60947e-09)))
3.29809	(((-7.32974e-06 -1.57929e-08 -1.51567e-10) (-2.19632e-06 2.30493e-08 2.45456e-10)) ((6.68259e-11 -8.26809e-11 -5.88056e-10) (-1.88845e-11 -1.20745e-10 6.41574e-09)))
3.31809	(((-7.43248e-06 1.16492e-08 4.77363e-10) (-2.23484e-06 -4.89288e-08 -1.08023e-09)) ((2.095e-10 -3.93647e-11 3.33251e-10) (1.29643e-11 3.75757e-11 2.6509e-09)))
3.33809	(((-7.4357e-06 8.08642e-09 -2.20783e-10) (-2.28504e-06 2.62598e-09 -2.1705e-10)) ((1.34313e-10 -5.29561e-11 -3.57192e-11) (-2.38563e-11 -2.76393e-11 4.3808e-09)))
3.35809	(((-7.86108e-06 -4.58656e-09 1.06018e-10) (-2.38653e-06 -3.78769e-09 3.94174e-10)) ((4.70277e-11 -7.64055e-11 -1.17473e-10) (5.12107e-11 -8.36238e-11 3.94581e-09)))
3.37809	(((-7.77694e-06 7.8383e-09 -6.31204e-11) (-2.51357e-06 -9.20444e-09 1.20386e-09)) ((1.76684e-11 -5.35816e-11 4.35531e-10) (4.90687e-11 -1.71856e-10 9.16411e-10)))
3.39809	(((-7.74469e-06 2.04318e-08 -1.52063e-10) (-2.45436e-06 -6.19536e-07 1.54358e-09)) ((8.28814e-11 -4.23829e-11 8.58452e-10) (1.48836e-10 -8.30587e-11 -1.875e-08)))
3.41809	(((-7.71473e-06 4.48854e-09 -9.95423e-10) (-2.43058e-06 -2.24322e-08 2.32093e-09)) ((6.05398e-11 -1.95085e-11 3.68419e-10) (1.6408e-10 -1.79158e-10 -8.37643e-10)))
3.43809	(((-7.70091e-06 -9.61475e-09 -1.42847e-10) (-2.38786e-06 1.66269e-07 9.09627e-10)) ((5.81353e-11 -5.94267e-11 -5.59618e-10) (1.18172e-10 -6.09929e-11 9.49713e-09)))
3.45809	(((-7.62059e-06 2.06604e-08 1.51199e-11) (-2.41345e-06 -7.73864e-08 1.41974e-10)) ((5.27121e-11 2.68243e-13 1.22378e-09) (-5.32381e-12 -2.73117e-11 8.07197e-10)))
3.47809	(((-7.20094e-06 -1.33027e-09 -1.47166e-09) (-2.26624e-06 -2.89461e-08 -8.07056e-10)) ((9.9155e-11 -2.27107e-11 -1.25348e-10) (1.10132e-10 -5.29136e-11 -3.04815e-10)))
3.49809	(((-7.22282e-06 3.24918e-08 1.01652e-09) (-2.13443e-06 1.78157e-08 3.1933e-09)) ((1.69698e-10 3.32992e-11 1.66525e-09) (1.40858e-10 -1.99816e-10 -2.36701e-09)))
3.51809	(((-7.28392e-06 -3.17875e-09 1.86389e-09) (-2.39098e-06 3.88496e-09 9.37204e-11)) ((-7.72831e-12 -3.50677e-11 -1.12609e-11) (-5.95189e-11 1.22193e-11 -1.65638e-10)))
3.53809	(((-6.69688e-06 5.16025e-09 -7.19547e-10) (-2.45633e-06 -8.51025e-09 2.56143e-10)) ((1.39405e-10 -2.0988e-12 6.30677e-10) (-5.65529e-11 -1.51157e-10 2.02684e-10)))
3.55809	(((-7.42884e-06 -5.63222e-09 -9.66908e-10) (-2.1831e-06 2.39744e-09 1.10583e-09)) ((1.59706e-10 -4.33625e-11 -4.90546e-10) (-1.13155e-10 -5.79801e-11 4.2802e-09)))
3.57809	(((-7.47448e-06 -1.88693e-09 4.64522e-10) (-2.10326e-06 -6.47579e-09 9.05819e-10)) ((2.26352e-10 -2.56909e-11 1.11295e-10) (-6.89865e-11 -8.47508e-11 6.05035e-09)))
3.59809	(((-7.46914e-06 -2.81937e-09 2.24942e-09) (-2.3377e-06 -3.65279e-08 1.41656e-09)) ((4.26648e-10 -8.05754e-11 -2.81903e-10) (-3.80549e-11 -4.87855e-11 2.47684e-10)))
3.61809	(((-7.89775e-06 1.77228e-08 -1.07255e-10) (-2.48357e-06 -4.83291e-08 3.80152e-10)) ((1.72639e-10 5.54606e-12 9.70027e-10) (2.04792e-10 6.73431e-12 -1.63887e-09)))
3.63809	(((-7.83352e-06 -2.5086e-09 -1.5771e-09) (-2.36592e-06 1.06612e-07 3.99539e-10)) ((-3.96427e-11 -3.41721e-11 -5.75355e-10) (2.46644e-10 -4.46658e-11 7.39667e-09)))
3.65809	(((-7.72521e-06 5.12442e-09 0) (-2.30577e-06 -7.50363e-10 0)) ((0 0 1.84049e-10) (0 0 3.61697e-10)))
3.67809	(((-7.73038e-06 -7.03095e-09 -2.1836e-10) (-2.38124e-06 -1.67662e-07 1.81817e-09)) ((6.26085e-11 -5.6344e-11 -4.67363e-10) (1.5555e-10 -8.25337e-11 -1.49204e-09)))
3.69809	(((-7.64112e-06 4.25323e-09 0) (-2.44657e-06 -1.99544e-08 -1.2217e-09)) ((2.6041e-11 -5.6228e-11 -4.07449e-10) (7.27445e-11 -1.51436e-11 -1.50454e-09)))
3.71809	(((-7.57237e-06 1.80939e-08 5.36353e-10) (-2.48477e-06 -9.23165e-08 -5.64265e-10)) ((2.51993e-10 -2.42408e-11 1.06199e-09) (4.39657e-11 -4.63547e-11 -3.39343e-09)))
3.73809	(((-7.20938e-06 2.70193e-09 -1.0888e-09) (-2.11378e-06 2.22436e-08 -3.55042e-11)) ((4.14473e-11 -1.44654e-11 2.50856e-10) (-4.92626e-11 -4.95e-11 3.56985e-10)))
3.75809	(((-7.24189e-06 1.43214e-08 -8.84907e-10) (-2.22847e-06 -7.73054e-09 3.20906e-10)) ((-1.82043e-11 -7.84725e-12 7.2716e-10) (-9.15727e-12 -9.88638e-11 -4.04599e-09)))
3.77809	(((-7.30589e-06 -7.03707e-10 -9.75144e-10) (-2.17777e-06 2.43861e-08 5.09741e-10)) ((2.02451e-11 -3.54212e-11 1.04257e-10) (-2.24834e-11 -6.15622e-11 8.22064e-10)))
3.79809	(((-7.32308e-06 -8.31724e-09 -4.36009e-10) (-2.20485e-06 2.44302e-08 9.70982e-10)) ((1.0868e-10 -6.02346e-11 -6.33547e-10) (-7.88186e-11 -8.2567e-11 4.17569e-09)))
3.81809	(((-7.40308e-06 1.41628e-08 -5.20528e-11) (-2.26526e-06 -2.63101e-08 -6.3725e-11)) ((1.89644e-10 1.87311e-13 3.59336e-10) (6.1164e-11 6.45677e-11 1.28503e-11)))
3.83809	(((-7.40718e-06 3.9397e-09 9.75731e-10) (-2.21083e-06 -2.55723e-08 -3.48774e-10)) ((1.71803e-10 -4.25656e-11 3.95226e-10) (3.08337e-11 3.45592e-11 3.40243e-09)))
3.85809	(((-7.83638e-06 4.07313e-09 -5.57858e-11) (-2.41431e-06 -1.16754e-08 -6.31936e-10)) ((1.06611e-10 -5.62074e-11 1.23259e-10) (-1.97067e-11 -2.18418e-11 4.84272e-09)))
3.87809	(((-7.78155e-06 1.76847e-10 1.56711e-09) (-2.42365e-06 -1.84093e-08 6.02713e-11)) ((2.10596e-10 -6.06111e-11 3.1465e-10) (-2.90042e-11 -7.57655e-12 2.17444e-09)))
3.89809	(((-7.69663e-06 6.39749e-09 0) (-2.3816e-06 -2.23385e-08 1.97338e-09)) ((-1.8432e-11 -1.89662e-11 8.52266e-10) (1.7367e-10 -8.59738e-11 -3.00956e-10)))
3.91809	(((-7.68987e-06 2.10018e-09 -9.34673e-10) (-2.42745e-06 -1.22257e-08 1.77668e-09)) ((5.5565e-11 -1.6288e-11 2.70665e-10) (1.22008e-10 -1.75339e-10 -7.4589e-10)))
3.93809	(((-7.65437e-06 1.01251e-09 -1.11478e-09) (-2.48508e-06 -1.94096e-08 2.44823e-09)) ((6.489e-11 -1.2592e-11 2.44856e-10) (1.50382e-10 -2.20114e-10 -5.24335e-10)))
3.95809	(((-7.61215e-06 1.09877e-09 -9.06482e-10) (-2.39249e-06 -1.46304e-08 2.15804e-09)) ((5.41196e-11 -2.37943e-11 2.57475e-10) (1.63247e-10 -2.03666e-10 -6.7479e-10)))
3.97809	(((-7.14281e-06 9.18798e-09 0) (-2.34511e-06 -1.79797e-08 1.03522e-10)) ((-7.08423e-11 4.37916e-12 7.65246e-10) (-2.38727e-11 8.63677e-12 -4.38477e-09)))
3.99809	(((-7.22825e-06 1.75444e-08 -2.59708e-10) (-2.06557e-06 -2.3961e-08 2.95542e-09)) ((2.59776e-10 1.67002e-11 7.32442e-10) (1.58018e-10 -1.53877e-10 2.05896e-10)))
4.01809	(((-7.25832e-06 -6.09501e-09 1.34055e-10) (-2.36858e-06 -5.89896e-09 1.30935e-11)) ((1.07581e-10 4.80203e-11 -3.28979e-10) (-1.00595e-11 6.81217e-11 -8.05714e-10)))
4.03809	(((-6.69852e-06 5.06113e-09 -9.47091e-10) (-2.53266e-06 -1.06371e-07 1.22337e-10)) ((2.25698e-10 3.82195e-11 3.69954e-10) (-7.92419e-11 -5.00597e-11 -7.87092e-09)))
4.05809	(((-7.38266e-06 -5.9264e-10 -5.2042e-10) (-2.17961e-06 1.03383e-08 1.88117e-10)) ((3.56624e-11 -7.2292e-11 -1.75018e-10) (-3.3815e-11 -1.31426e-10 4.61961e-09)))
4.07809	(((-7.4491e-06 8.95171e-09 -8.38792e-10) (-2.15707e-06 -2.93658e-08 6.11853e-10)) ((2.17442e-10 -3.10692e-12 -2.89167e-10) (-6.78724e-11 -2.72706e-11 4.11681e-09)))
4.09809	(((-7.3666e-06 1.1539e-08 -9.57282e-11) (-2.37038e-06 3.83517e-09 -9.74461e-11)) ((1.20157e-12 -2.53347e-11 8.97871e-10) (-2.82645e-11 -1.08641e-11 1.80584e-09)))
4.11809	(((-7.83577e-06 5.54309e-09 -1.40731e-10) (-2.51296e-06 -7.51906e-09 -6.84287e-10)) ((-2.73677e-11 -8.48183e-11 1.21948e-10) (2.2116e-11 -1.01893e-10 -1.24153e-09)))
4.13809	(((-7.762e-06 2.8896e-09 -1.12152e-10) (-2.46969e-06 -1.06363e-08 1.61467e-10)) ((1.41164e-11 -4.11166e-11 -1.11038e-10) (-2.10118e-11 -1.3874e-10 -1.36266e-09)))
4.15809	(((-7.77045e-06 1.21357e-08 -1.50918e-10) (-2.34755e-06 -6.45448e-07 1.14399e-09)) ((1.20144e-10 2.04325e-11 1.03462e-09) (1.06164e-10 -8.75196e-11 -2.71104e-08)))
